Row ID,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Day Of Week,Fiscal Year,Fiscal Quarter,Cost
612,APJ-2020-161816,4/29/2020,Nikhil Jayashankar,Japan,Aichi,APJ,JAPN,AnyCompany 4,1080,Finance,Strategic,FinanceHub,VX2M3QGNQ2,15.712,4,0.2,5.6956,Wednesday,FY2020,FQ3,10.0164
613,EMEA-2020-121223,9/12/2020,María García,France,Paris,EMEA,EU-WEST,ExampleCorp 46,1092,Healthcare,Strategic,Support,FLH3YEFCZH,8.448,2,0.2,2.64,Saturday,FY2020,FQ4,5.808
614,EMEA-2020-121223,9/12/2020,María García,France,Paris,EMEA,EU-WEST,ExampleCorp 46,1092,Healthcare,Strategic,Site Analytics,66BTOF928V,728.946,9,0.4,-157.9383,Saturday,FY2020,FQ4,886.8843
615,AMER-2021-138611,11/15/2021,Liu Jie,Mexico,Guadalajara,AMER,LATAM,AnyCompany 3,1030,Manufacturing,SMB,Site Analytics,LL8X340K0T,119.94,10,0.4,15.992,Monday,FY2022,FQ1,103.948
616,AMER-2021-138611,11/15/2021,Liu Jie,Mexico,Guadalajara,AMER,LATAM,AnyCompany 3,1030,Manufacturing,SMB,ContactMatcher,WDV1G5Y08X,3.648,2,0.7,-2.7968,Monday,FY2022,FQ1,6.4448
617,EMEA-2021-117947,8/19/2021,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Strategic,SaaS Connector Pack,UWBXB2QMDD,40.48,2,0,15.7872,Thursday,FY2021,FQ4,24.6928
618,EMEA-2021-117947,8/19/2021,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Strategic,SaaS Connector Pack,KDKZR9XOP5,9.94,2,0,3.0814,Thursday,FY2021,FQ4,6.8586
619,EMEA-2021-117947,8/19/2021,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Strategic,ContactMatcher,FSGYI86LHP,107.424,9,0.2,33.57,Thursday,FY2021,FQ4,73.854
620,EMEA-2021-117947,8/19/2021,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Strategic,Site Analytics,1GQ4M9UEGQ,37.91,1,0,10.9939,Thursday,FY2021,FQ4,26.9161
621,EMEA-2021-117947,8/19/2021,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Strategic,SaaS Connector Pack,WVHT3UV0QP,88.02,3,0,27.2862,Thursday,FY2021,FQ4,60.7338
622,APJ-2018-111171,12/26/2018,Mary Major,Australia,Sydney,APJ,ANZ,ExampleCorp 30,1077,Consumer Products,SMB,ContactMatcher,MH1KLKB60M,8.69,5,0.8,-14.773,Wednesday,FY2019,FQ1,23.463
623,AMER-2019-138009,11/29/2019,John Doe,Brazil,São Paulo,AMER,LATAM,ExampleCorp 27,1074,Healthcare,Strategic,FinanceHub,B97BWG5I0B,301.96,2,0,87.5684,Friday,FY2020,FQ1,214.3916
624,AMER-2019-138009,11/29/2019,John Doe,Brazil,São Paulo,AMER,LATAM,ExampleCorp 27,1074,Healthcare,Strategic,OneView,AG4C85HG49,555.21,5,0.1,178.901,Friday,FY2020,FQ1,376.309
625,AMER-2019-138009,11/29/2019,John Doe,Brazil,São Paulo,AMER,LATAM,ExampleCorp 27,1074,Healthcare,Strategic,Marketing Suite - Gold,PPIBHTBFSG,523.48,4,0,130.87,Friday,FY2020,FQ1,392.61
626,AMER-2019-138009,11/29/2019,John Doe,Brazil,São Paulo,AMER,LATAM,ExampleCorp 27,1074,Healthcare,Strategic,ChatBot Plugin,DOH28GOUKB,161.82,9,0,46.9278,Friday,FY2020,FQ1,114.8922
627,EMEA-2021-163020,9/16/2021,Nikki Wolf,United Kingdom,London,EMEA,UKIR,AnyCompany 37,1035,Finance,Enterprise,SaaS Connector Pack,5M364H5TRW,35.56,7,0,12.0904,Thursday,FY2021,FQ4,23.4696
628,AMER-2021-153787,5/20/2021,Martha Rivera,Canada,Toronto,AMER,NAMER,AnyCompany 44,1047,Retail,SMB,OneView,OL6P3TTEAM,97.16,2,0,28.1764,Thursday,FY2021,FQ3,68.9836
629,AMER-2021-133431,12/18/2021,María García,United States,Los Angeles,AMER,NAMER,ExampleCorp 37,1081,Communications,SMB,ContactMatcher,F0EGS4HP60,15.24,5,0.2,5.1435,Saturday,FY2022,FQ1,10.0965
630,AMER-2021-133431,12/18/2021,María García,United States,Los Angeles,AMER,NAMER,ExampleCorp 37,1081,Communications,SMB,Support,EQ5ILGR4T4,13.23,3,0,6.0858,Saturday,FY2022,FQ1,7.1442
631,EMEA-2020-135720,12/12/2020,María García,Russia,Moscow,EMEA,EU-EAST,AnyCompany 34,1013,Energy,SMB,Marketing Suite - Gold,GARSYVWGO8,243.384,3,0.2,-51.7191,Saturday,FY2021,FQ1,295.1031
632,EMEA-2020-135720,12/12/2020,María García,Russia,Moscow,EMEA,EU-EAST,AnyCompany 34,1013,Energy,SMB,Data Smasher,QMQ5IZL2U6,119.8,5,0.2,29.95,Saturday,FY2021,FQ1,89.85
633,EMEA-2020-135720,12/12/2020,María García,Russia,Moscow,EMEA,EU-EAST,AnyCompany 34,1013,Energy,SMB,Site Analytics,EPH7QYSZDG,300.768,4,0.2,30.0768,Saturday,FY2021,FQ1,270.6912
634,EMEA-2021-144694,9/25/2021,Jane Doe,Germany,Hamburg,EMEA,EU-WEST,AnyCompany 7,1004,Tech,SMB,Data Smasher,ZLM4CZYA4Y,17.88,3,0.2,2.4585,Saturday,FY2021,FQ4,15.4215
635,EMEA-2021-144694,9/25/2021,Jane Doe,Germany,Hamburg,EMEA,EU-WEST,AnyCompany 7,1004,Tech,SMB,FinanceHub,RMX7LB1KHP,235.944,3,0.2,85.5297,Saturday,FY2021,FQ4,150.4143
636,EMEA-2019-168004,10/4/2019,Martha Rivera,Finland,Tampere,EMEA,NOR,ExampleCorp 35,1043,Manufacturing,Strategic,FinanceHub,QMZ1VWVSVI,392.94,3,0,43.2234,Friday,FY2020,FQ1,349.7166
637,EMEA-2020-123470,8/16/2020,Jane Doe,Russia,Moscow,EMEA,EU-EAST,AnyCompany 45,1045,Manufacturing,SMB,ContactMatcher,QHND54VA1U,18.882,3,0.7,-13.8468,Sunday,FY2020,FQ4,32.7288
638,EMEA-2020-123470,8/16/2020,Jane Doe,Russia,Moscow,EMEA,EU-EAST,AnyCompany 45,1045,Manufacturing,SMB,OneView,N2AZRNA13O,122.328,3,0.2,12.2328,Sunday,FY2020,FQ4,110.0952
639,AMER-2020-115917,5/21/2020,Martha Rivera,United States,Miami,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,Enterprise,SaaS Connector Pack,2J47KNCUEZ,1049.2,5,0,272.792,Thursday,FY2020,FQ3,776.408
640,AMER-2020-115917,5/21/2020,Martha Rivera,United States,Miami,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,Enterprise,ContactMatcher,MVOY78JYTK,15.424,4,0.2,5.0128,Thursday,FY2020,FQ3,10.4112
641,EMEA-2020-147067,12/19/2020,Martha Rivera,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 16,1011,Finance,Strategic,SaaS Connector Pack,ZT4LY2HEMX,18.84,3,0,6.0288,Saturday,FY2021,FQ1,12.8112
642,AMER-2021-167913,7/31/2021,Martha Rivera,United States,Yonkers,AMER,NAMER,AnyCompany 2,1002,Healthcare,SMB,Marketing Suite - Gold,V3YENDD1EE,330.4,2,0,85.904,Saturday,FY2021,FQ4,244.496
643,AMER-2021-167913,7/31/2021,Martha Rivera,United States,Yonkers,AMER,NAMER,AnyCompany 2,1002,Healthcare,SMB,FinanceHub,5ZNPUOCII5,26.25,7,0,12.6,Saturday,FY2021,FQ4,13.65
644,AMER-2021-106103,6/11/2021,María García,Brazil,Manaus,AMER,LATAM,AnyCompany 29,1022,Communications,SMB,Data Smasher,RG7W79G8S7,132.52,4,0,54.3332,Friday,FY2021,FQ3,78.1868
645,AMER-2021-127719,7/22/2021,Wang Xiulan,Argentina,Rosario,AMER,LATAM,ExampleCorp 8,1055,Healthcare,Enterprise,Support,R24M3DUZC7,6.48,1,0,3.1752,Thursday,FY2021,FQ4,3.3048
646,APJ-2021-126221,12/31/2021,Sofía Martínez,India,Mumbai,APJ,IND,ExampleCorp 14,1064,Healthcare,Enterprise,OneView,M9TYD0GZDM,209.3,2,0,56.511,Friday,FY2022,FQ1,152.789
647,AMER-2020-103947,4/2/2020,Saanvi Sarkar,Chile,Puente Alto,AMER,LATAM,ExampleCorp 10,1060,Retail,Strategic,Storage,G13N2PS54B,31.56,5,0.2,9.8625,Thursday,FY2020,FQ3,21.6975
648,AMER-2020-103947,4/2/2020,Saanvi Sarkar,Chile,Puente Alto,AMER,LATAM,ExampleCorp 10,1060,Retail,Strategic,OneView,YGDU5N2EZ2,30.144,2,0.2,3.0144,Thursday,FY2020,FQ3,27.1296
649,AMER-2020-160745,12/12/2020,Zhang Wei,Canada,Ottawa,AMER,NAMER,ExampleCorp 47,1093,Energy,Strategic,SaaS Connector Pack,1FSEC3RTIU,14.8,4,0,6.068,Saturday,FY2021,FQ1,8.732
650,AMER-2020-160745,12/12/2020,Zhang Wei,Canada,Ottawa,AMER,NAMER,ExampleCorp 47,1093,Energy,Strategic,Site Analytics,4GY02X3D4E,302.376,3,0.2,22.6782,Saturday,FY2021,FQ1,279.6978
651,AMER-2020-160745,12/12/2020,Zhang Wei,Canada,Ottawa,AMER,NAMER,ExampleCorp 47,1093,Energy,Strategic,Data Smasher,C4G2L3VJCL,316,4,0,31.6,Saturday,FY2021,FQ1,284.4
652,EMEA-2020-132661,10/24/2020,John Stiles,United Kingdom,London,EMEA,UKIR,ExampleCorp 45,1090,Transportation,Enterprise,Support,B5IBXV3X08,379.4,10,0,178.318,Saturday,FY2021,FQ1,201.082
653,EMEA-2021-140844,6/20/2021,Martha Rivera,United Kingdom,London,EMEA,UKIR,ExampleCorp 36,1028,Tech,Strategic,Support,412X9MLTPU,97.82,2,0,45.9754,Sunday,FY2021,FQ3,51.8446
654,EMEA-2021-140844,6/20/2021,Martha Rivera,United Kingdom,London,EMEA,UKIR,ExampleCorp 36,1028,Tech,Strategic,Data Smasher,BX2Z9URDXD,103.12,8,0,10.312,Sunday,FY2021,FQ3,92.808
655,AMER-2020-137239,8/23/2020,Akua Mansa,Mexico,Mexico City,AMER,LATAM,ExampleCorp 25,1073,Consumer Products,SMB,OneView,1ZGJJDMAYT,113.552,2,0.2,8.5164,Sunday,FY2020,FQ4,105.0356
656,AMER-2020-137239,8/23/2020,Akua Mansa,Mexico,Mexico City,AMER,LATAM,ExampleCorp 25,1073,Consumer Products,SMB,ContactMatcher,TA5HX5NTZT,3.318,2,0.7,-2.6544,Sunday,FY2020,FQ4,5.9724
657,AMER-2020-137239,8/23/2020,Akua Mansa,Mexico,Mexico City,AMER,LATAM,ExampleCorp 25,1073,Consumer Products,SMB,SaaS Connector Pack - Gold,EY1FBO20A0,134.288,2,0.2,45.3222,Sunday,FY2020,FQ4,88.9658
658,APJ-2020-156097,9/20/2020,Richard Roe,Australia,Melbourne,APJ,ANZ,ExampleCorp 28,1075,Consumer Products,Enterprise,FinanceHub,A7RDX1BHSU,701.372,2,0.3,-50.098,Sunday,FY2020,FQ4,751.47
659,APJ-2020-156097,9/20/2020,Richard Roe,Australia,Melbourne,APJ,ANZ,ExampleCorp 28,1075,Consumer Products,Enterprise,ContactMatcher,7ESP3VG16Q,2.308,2,0.8,-3.462,Sunday,FY2020,FQ4,5.77
660,APJ-2019-146563,8/24/2019,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 44,1088,Consumer Products,SMB,Marketing Suite - Gold,1J50S8RXW4,999.432,7,0.2,124.929,Saturday,FY2019,FQ4,874.503
661,APJ-2019-146563,8/24/2019,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 44,1088,Consumer Products,SMB,Marketing Suite - Gold,0GZP4DDFLP,724.08,14,0.2,-135.765,Saturday,FY2019,FQ4,859.845
662,APJ-2019-146563,8/24/2019,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 44,1088,Consumer Products,SMB,ContactMatcher,7MBW8OHN6R,918.785,5,0.3,-118.1295,Saturday,FY2019,FQ4,1036.9145
663,APJ-2019-146563,8/24/2019,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 44,1088,Consumer Products,SMB,ContactMatcher,VRVH7LBM1E,2.724,3,0.8,-4.2222,Saturday,FY2019,FQ4,6.9462
664,EMEA-2020-123666,3/27/2020,Márcia Oliveira,United Kingdom,London,EMEA,UKIR,AnyCompany 25,1038,Healthcare,Strategic,Marketing Suite - Gold,3PNGCRGPLI,459.95,5,0,18.398,Friday,FY2020,FQ2,441.552
665,EMEA-2020-143308,11/5/2020,Saanvi Sarkar,Ireland,Dublin,EMEA,UKIR,ExampleCorp 10,1060,Retail,SMB,Storage,O33PSVPVKG,10.74,3,0,5.2626,Thursday,FY2021,FQ1,5.4774
666,APJ-2021-132682,6/9/2021,Diego Ramirez,Japan,Aichi,APJ,JAPN,ExampleCorp 3,1086,Tech,Strategic,Support,KV8HPUMW90,23.76,3,0.2,2.079,Wednesday,FY2021,FQ3,21.681
667,APJ-2021-132682,6/9/2021,Diego Ramirez,Japan,Aichi,APJ,JAPN,ExampleCorp 3,1086,Tech,Strategic,Support,QBGN67EBHS,85.056,3,0.2,28.7064,Wednesday,FY2021,FQ3,56.3496
668,APJ-2021-132682,6/9/2021,Diego Ramirez,Japan,Aichi,APJ,JAPN,ExampleCorp 3,1086,Tech,Strategic,Site Analytics,N8DY3KLH4F,381.576,3,0.2,28.6182,Wednesday,FY2021,FQ3,352.9578
669,AMER-2018-156314,12/24/2018,Carlos Salazar,Mexico,Tijuana,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,SMB,SaaS Connector Pack,SOMW5T41GD,30.36,5,0.2,8.7285,Monday,FY2019,FQ1,21.6315
670,APJ-2021-106663,6/10/2021,Nikki Wolf,Australia,Sydney,APJ,ANZ,AnyCompany 37,1035,Finance,Enterprise,SaaS Connector Pack,MZOW5M5L4X,23.976,3,0.6,-14.3856,Thursday,FY2021,FQ3,38.3616
671,APJ-2021-106663,6/10/2021,Nikki Wolf,Australia,Sydney,APJ,ANZ,AnyCompany 37,1035,Finance,Enterprise,ContactMatcher,HMCUPKU7EM,108.925,1,0.5,-71.8905,Thursday,FY2021,FQ3,180.8155
672,APJ-2021-106663,6/10/2021,Nikki Wolf,Australia,Sydney,APJ,ANZ,AnyCompany 37,1035,Finance,Enterprise,Support,W310PZ6USS,36.352,8,0.2,11.36,Thursday,FY2021,FQ3,24.992
673,APJ-2021-111178,6/16/2021,Ana Carolina Silva,Australia,Wollongong,APJ,ANZ,ExampleCorp 44,1088,Consumer Products,SMB,ChatBot Plugin,9O79ZFPE1P,19.56,5,0.2,1.7115,Wednesday,FY2021,FQ3,17.8485
674,APJ-2021-130351,12/6/2021,Kwesi Manu,India,Mumbai,APJ,IND,AnyCompany 32,1026,Retail,SMB,OneView,EOEU9AAC48,61.44,3,0,16.5888,Monday,FY2022,FQ1,44.8512
675,APJ-2021-130351,12/6/2021,Kwesi Manu,India,Mumbai,APJ,IND,AnyCompany 32,1026,Retail,SMB,Support,CJHOH2S5LS,38.9,5,0,17.505,Monday,FY2022,FQ1,21.395
676,APJ-2021-130351,12/6/2021,Kwesi Manu,India,Mumbai,APJ,IND,AnyCompany 32,1026,Retail,SMB,Data Smasher,1XWPN29M2Z,99.39,3,0,40.7499,Monday,FY2022,FQ1,58.6401
677,APJ-2021-119438,3/19/2021,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 20,1071,Misc,SMB,OneView,35754GMQM8,2.688,3,0.8,-7.392,Friday,FY2021,FQ2,10.08
678,APJ-2021-119438,3/19/2021,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 20,1071,Misc,SMB,Data Smasher,I90W8L4CR7,27.816,3,0.2,4.5201,Friday,FY2021,FQ2,23.2959
679,APJ-2021-119438,3/19/2021,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 20,1071,Misc,SMB,SaaS Connector Pack,B6YL96KUHP,82.524,3,0.6,-41.262,Friday,FY2021,FQ2,123.786
680,APJ-2021-119438,3/19/2021,Richard Roe,Japan,Hyogo,APJ,JAPN,ExampleCorp 20,1071,Misc,SMB,ContactMatcher,55PDC6VGTA,182.994,3,0.8,-320.2395,Friday,FY2021,FQ2,503.2335
681,EMEA-2020-164511,11/20/2020,María García,United Kingdom,London,EMEA,UKIR,AnyCompany 16,1011,Finance,SMB,ContactMatcher,I5VDQJPKRO,14.352,3,0.2,4.6644,Friday,FY2021,FQ1,9.6876
682,EMEA-2020-164511,11/20/2020,María García,United Kingdom,London,EMEA,UKIR,AnyCompany 16,1011,Finance,SMB,Marketing Suite - Gold,UY7NIUJ66R,64.96,2,0,2.5984,Friday,FY2021,FQ1,62.3616
683,EMEA-2020-164511,11/20/2020,María García,United Kingdom,London,EMEA,UKIR,AnyCompany 16,1011,Finance,SMB,Marketing Suite - Gold,42L0E993S7,68.6,4,0,18.522,Friday,FY2021,FQ1,50.078
684,EMEA-2021-168116,11/5/2021,María García,Sweden,Gothenburg,EMEA,NOR,AnyCompany 31,1025,Retail,Strategic,Big Ol Database,BT5A3EPA0H,7999.98,4,0.5,-3839.9904,Friday,FY2022,FQ1,11839.9704
685,EMEA-2021-168116,11/5/2021,María García,Sweden,Gothenburg,EMEA,NOR,AnyCompany 31,1025,Retail,Strategic,OneView,2AGJJM00Y8,167.44,2,0.2,14.651,Friday,FY2022,FQ1,152.789
686,EMEA-2018-157784,7/5/2018,Nikhil Jayashankar,Ukraine,Kyiv,EMEA,EU-EAST,AnyCompany 5,1003,Finance,SMB,Data Smasher,SA359RFIQK,479.97,3,0,163.1898,Thursday,FY2018,FQ4,316.7802
687,EMEA-2018-157784,7/5/2018,Nikhil Jayashankar,Ukraine,Kyiv,EMEA,EU-EAST,AnyCompany 5,1003,Finance,SMB,FinanceHub,KY7N2XBB3M,14.62,2,0,6.8714,Thursday,FY2018,FQ4,7.7486
688,EMEA-2018-157784,7/5/2018,Nikhil Jayashankar,Ukraine,Kyiv,EMEA,EU-EAST,AnyCompany 5,1003,Finance,SMB,Support,X8TSL0KUTE,19.44,3,0,9.3312,Thursday,FY2018,FQ4,10.1088
689,EMEA-2021-161480,12/26/2021,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 15,1066,Tech,SMB,Marketing Suite,8HY9YST93B,191.984,2,0.2,4.7996,Sunday,FY2022,FQ1,187.1844
690,EMEA-2018-117135,6/21/2018,Zhang Wei,Spain,Madrid,EMEA,EU-WEST,AnyCompany 22,1016,Manufacturing,SMB,SaaS Connector Pack,5VK16XG7GF,104.01,1,0,14.5614,Thursday,FY2018,FQ3,89.4486
691,EMEA-2018-117135,6/21/2018,Zhang Wei,Spain,Madrid,EMEA,EU-WEST,AnyCompany 22,1016,Manufacturing,SMB,Site Analytics,Z0ICB6R86B,284.82,1,0,74.0532,Thursday,FY2018,FQ3,210.7668
692,EMEA-2018-117135,6/21/2018,Zhang Wei,Spain,Madrid,EMEA,EU-WEST,AnyCompany 22,1016,Manufacturing,SMB,Marketing Suite - Gold,KMJ3AUP78L,36.84,3,0,10.3152,Thursday,FY2018,FQ3,26.5248
693,AMER-2019-131534,3/28/2019,María García,United States,New York City,AMER,NAMER,ExampleCorp 5,1051,Tech,SMB,Data Smasher,AGR5537K6C,166.24,1,0,24.936,Thursday,FY2019,FQ2,141.304
694,AMER-2019-131534,3/28/2019,María García,United States,New York City,AMER,NAMER,ExampleCorp 5,1051,Tech,SMB,Support,O5A484OD82,33.4,5,0,16.032,Thursday,FY2019,FQ2,17.368
695,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,ChatBot Plugin,I70KKU01F7,198.272,8,0.2,17.3488,Tuesday,FY2019,FQ3,180.9232
696,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,FinanceHub,4WUQ1M4KK6,47.36,4,0.2,17.76,Tuesday,FY2019,FQ3,29.6
697,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,SaaS Connector Pack - Gold,2362UPUB5T,200.984,7,0.2,62.8075,Tuesday,FY2019,FQ3,138.1765
698,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,FinanceHub,B21OQ8IZ5V,97.696,4,0.2,31.7512,Tuesday,FY2019,FQ3,65.9448
699,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,ChatBot Plugin,5J8JP4U49E,2.696,1,0.2,0.8088,Tuesday,FY2019,FQ3,1.8872
700,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,ContactMatcher,1IMEQZ23VK,18.588,2,0.7,-13.6312,Tuesday,FY2019,FQ3,32.2192
701,EMEA-2019-119291,5/14/2019,Diego Ramirez,France,Lyon,EMEA,EU-WEST,ExampleCorp 35,1043,Manufacturing,Enterprise,ContactMatcher,F0CEETQDE2,4.896,3,0.7,-3.4272,Tuesday,FY2019,FQ3,8.3232
702,AMER-2021-114552,9/3/2021,Carlos Salazar,Mexico,Tijuana,AMER,LATAM,ExampleCorp 24,1058,Energy,Strategic,SaaS Connector Pack,4PMY1BXMH0,15.072,3,0.2,4.1448,Friday,FY2021,FQ4,10.9272
703,AMER-2020-163755,11/5/2020,Martha Rivera,Canada,Toronto,AMER,NAMER,AnyCompany 4,1080,Finance,Strategic,SaaS Connector Pack,WMWSD67EJ8,209.88,3,0,35.6796,Thursday,FY2021,FQ1,174.2004
704,AMER-2019-142027,4/9/2019,Saanvi Sarkar,United States,Jacksonville,AMER,NAMER,ExampleCorp 6,1032,Finance,SMB,ContactMatcher,J9P6OAZOXZ,369.912,3,0.2,-13.8717,Tuesday,FY2019,FQ3,383.7837
705,EMEA-2018-138527,9/12/2018,Saanvi Sarkar,Sweden,Gothenburg,EMEA,NOR,ExampleCorp 28,1075,Consumer Products,Strategic,Support,9D3GTYPVPO,10.368,2,0.2,3.6288,Wednesday,FY2018,FQ4,6.7392
706,EMEA-2018-138527,9/12/2018,Saanvi Sarkar,Sweden,Gothenburg,EMEA,NOR,ExampleCorp 28,1075,Consumer Products,Strategic,OneView,QDKVMB18F4,166.84,5,0.2,18.7695,Wednesday,FY2018,FQ4,148.0705
707,EMEA-2018-138527,9/12/2018,Saanvi Sarkar,Sweden,Gothenburg,EMEA,NOR,ExampleCorp 28,1075,Consumer Products,Strategic,Data Smasher,UY44MRI16P,15.216,1,0.2,2.2824,Wednesday,FY2018,FQ4,12.9336
708,EMEA-2018-112158,12/2/2018,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 13,1063,Consumer Products,SMB,Data Smasher,XZAN2SZ4IT,119.96,4,0,52.7824,Sunday,FY2019,FQ1,67.1776
709,EMEA-2018-112158,12/2/2018,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 13,1063,Consumer Products,SMB,Marketing Suite,TPRZQ3BXT4,883.92,5,0.2,-110.49,Sunday,FY2019,FQ1,994.41
710,EMEA-2018-112158,12/2/2018,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 13,1063,Consumer Products,SMB,ContactMatcher,SEUMT30Y8C,46.72,8,0.2,15.768,Sunday,FY2019,FQ1,30.952
711,EMEA-2018-113887,4/5/2018,Márcia Oliveira,United Kingdom,London,EMEA,UKIR,AnyCompany 18,1039,Manufacturing,Enterprise,Support,D6W248UWC0,55.48,1,0,26.6304,Thursday,FY2018,FQ3,28.8496
712,EMEA-2021-146136,9/4/2021,Diego Ramirez,Germany,Leipzig,EMEA,EU-WEST,AnyCompany 13,1010,Communications,SMB,SaaS Connector Pack - Gold,9P120CJ5A6,24.448,4,0.2,8.8624,Saturday,FY2021,FQ4,15.5856
713,EMEA-2021-100048,5/20/2021,Márcia Oliveira,United Kingdom,Edinburgh,EMEA,UKIR,AnyCompany 22,1016,Manufacturing,Strategic,OneView,MJU1YXPAPR,281.34,6,0,109.7226,Thursday,FY2021,FQ3,171.6174
714,EMEA-2021-100048,5/20/2021,Márcia Oliveira,United Kingdom,Edinburgh,EMEA,UKIR,AnyCompany 22,1016,Manufacturing,Strategic,Site Analytics,HPHJ89UJZJ,307.98,2,0,89.3142,Thursday,FY2021,FQ3,218.6658
715,EMEA-2021-100048,5/20/2021,Márcia Oliveira,United Kingdom,Edinburgh,EMEA,UKIR,AnyCompany 22,1016,Manufacturing,Strategic,Data Smasher,17VCIN4HAP,299.97,3,0,113.9886,Thursday,FY2021,FQ3,185.9814
716,AMER-2018-153150,7/1/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 24,1058,Energy,Strategic,ContactMatcher,S1TW9YSWPQ,19.92,5,0.2,6.972,Sunday,FY2018,FQ4,12.948
717,APJ-2018-130092,1/12/2018,Mary Major,Philippines,Davao City,APJ,APAC,ExampleCorp 52,1099,Finance,SMB,SaaS Connector Pack,LOZTAYAQ03,9.94,2,0,3.0814,Friday,FY2018,FQ2,6.8586
718,AMER-2021-108910,9/25/2021,Zhang Wei,Mexico,Monterrey,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,SaaS Connector Pack,TZAXV0E1SO,103.056,3,0.2,24.4758,Saturday,FY2021,FQ4,78.5802
719,EMEA-2018-104472,6/2/2018,Diego Ramirez,Turkey,Istanbul,EMEA,MEA,AnyCompany 29,1022,Communications,Enterprise,ContactMatcher,RT712FHK95,59.808,3,0.2,19.4376,Saturday,FY2018,FQ3,40.3704
720,EMEA-2018-104472,6/2/2018,Diego Ramirez,Turkey,Istanbul,EMEA,MEA,AnyCompany 29,1022,Communications,Enterprise,SaaS Connector Pack,MZ6BRFXD5I,73.32,6,0,21.996,Saturday,FY2018,FQ3,51.324
721,AMER-2020-112942,2/13/2020,John Stiles,United States,New York City,AMER,NAMER,ExampleCorp 9,1057,Retail,Enterprise,Support,LEIP2VYFZG,146.82,3,0,73.41,Thursday,FY2020,FQ2,73.41
722,AMER-2020-142335,12/16/2020,Mary Major,Brazil,São Paulo,AMER,LATAM,AnyCompany 29,1022,Communications,Strategic,ContactMatcher,DT1V6B6TZL,1652.94,3,0,231.4116,Wednesday,FY2021,FQ1,1421.5284
723,AMER-2020-142335,12/16/2020,Mary Major,Brazil,São Paulo,AMER,LATAM,AnyCompany 29,1022,Communications,Strategic,Marketing Suite - Gold,5LW1K1YVIO,296.37,3,0,80.0199,Wednesday,FY2021,FQ1,216.3501
724,EMEA-2018-117429,10/7/2018,Efua Owusu,France,Paris,EMEA,EU-WEST,ExampleCorp 9,1057,Retail,Enterprise,SaaS Connector Pack,UNEI6MNV0E,129.92,5,0.2,21.112,Sunday,FY2019,FQ1,108.808
725,EMEA-2020-114713,7/8/2020,Paulo Santos,Germany,Hanover,EMEA,EU-WEST,AnyCompany 37,1035,Finance,Strategic,Support,PY8TWBVDC7,45.584,7,0.2,5.1282,Wednesday,FY2020,FQ4,40.4558
